1411,2000-06-19 00:44:09.0,1,96.04
1418,2000-04-23 09:02:37.0,1,95.1
1425,2000-11-21 20:02:19.0,1,92.62
1426,2000-12-14 01:01:26.0,1,98.84
1434,2000-04-02 01:52:08.0,1,93.94
1441,2000-01-09 08:02:13.0,1,99.49
1456,2000-10-25 23:45:00.0,1,94.7
1458,2000-11-28 22:36:57.0,1,91.25
1464,2000-04-16 16:03:50.0,1,92.51
1465,2000-09-30 10:57:26.0,1,97.01
1491,2000-04-14 12:38:18.0,1,95.15
1510,2000-03-10 01:36:25.0,1,97.36
1514,2000-10-19 07:46:59.0,1,98.47
1547,2000-06-28 21:08:59.0,1,96.78
1548,2000-05-11 20:11:46.0,1,90.19
1550,2000-11-07 00:29:44.0,1,98.12
1572,2000-10-16 23:58:33.0,1,97.24
1582,2000-10-10 00:41:22.0,1,99.27
1590,2000-03-21 15:45:43.0,1,92.99
1595,2000-07-30 04:56:39.0,1,97.59
1599,2000-12-08 14:15:18.0,1,93.04
1607,2000-07-25 03:54:59.0,1,95.08
1609,2000-01-21 15:48:44.0,1,94.06
1619,2000-02-05 23:43:28.0,1,90.15
1639,2000-06-15 08:14:46.0,1,94.85
1652,2000-11-26 16:48:44.0,1,92.52
1657,2000-02-01 19:57:14.0,1,97.89
1667,2000-12-11 02:51:22.0,1,91.39
1668,2000-09-24 18:15:49.0,1,92.56
1675,2000-06-08 05:35:11.0,1,95.01
1681,2000-08-19 20:52:06.0,1,93.59
1689,2000-08-27 06:58:58.0,1,93.48
1695,2000-06-16 00:05:16.0,1,90.62
1701,2000-05-12 22:39:52.0,1,90.51
1705,2000-04-26 09:05:49.0,1,93.07
1709,2000-12-17 05:37:09.0,1,99.38
1714,2000-08-11 00:28:32.0,1,96.24
1719,2000-03-15 09:36:42.0,1,96.38
1743,2000-03-15 23:00:47.0,1,95.72
1744,2000-03-03 04:05:47.0,1,97.95
1745,2000-05-21 05:43:00.0,1,99.57
1747,2000-01-23 03:49:47.0,1,99.42
1748,2000-10-15 03:00:23.0,1,96.37
1754,2000-03-07 23:37:37.0,1,95.06
1763,2000-01-03 07:58:54.0,1,93.09
1765,2000-01-10 06:56:23.0,1,96.69
1779,2000-12-29 22:29:40.0,1,90.03
1794,2000-10-19 10:47:40.0,1,95.94
1807,2000-12-01 14:03:21.0,1,95.25
1830,2000-06-11 16:01:23.0,1,95.7
1882,2000-07-10 13:04:58.0,1,91.64
1887,2000-10-27 09:47:43.0,1,94.64
1890,2000-12-03 01:56:39.0,1,99.32
1891,2000-03-12 10:38:12.0,1,99.86
1938,2000-01-25 19:56:34.0,1,99.63
1943,2000-08-10 06:51:50.0,1,97.5
1959,2000-10-12 21:01:37.0,1,95.7
1965,2000-01-20 00:55:11.0,1,99.52
1972,2000-02-05 19:43:31.0,1,92.43
1979,2000-11-17 10:08:18.0,1,94.27
1986,2000-03-27 05:07:20.0,1,97.35
1989,2000-09-19 23:06:47.0,1,94.43
1990,2000-07-23 15:04:51.0,1,96.97
1991,2000-03-01 21:31:10.0,1,92.47
1997,2000-04-15 07:35:05.0,1,91.51
2009,2000-05-07 13:14:08.0,1,96.04
2033,2000-11-25 22:41:31.0,1,99.81
2044,2000-08-16 16:47:54.0,1,93.74
2048,2000-01-11 14:23:59.0,1,90.25
2059,2000-05-19 06:52:05.0,1,90.3
2082,2000-09-16 09:22:42.0,1,99.22
2096,2000-01-18 19:29:30.0,1,97.1
2100,2000-12-25 10:53:30.0,1,92.8
2102,2000-03-02 10:46:05.0,1,90.58
2107,2000-03-05 11:25:14.0,1,96.04
2111,2000-05-23 01:32:04.0,1,93.05
2121,2000-09-18 05:40:46.0,1,98.21
2129,2000-11-02 08:50:31.0,1,93.54
2130,2000-02-28 04:51:48.0,1,99.05
2167,2000-10-04 22:33:08.0,1,93.65
2182,2000-09-08 11:00:43.0,1,96.22
2205,2000-07-31 10:18:26.0,1,99.95
2207,2000-07-18 21:34:59.0,1,95.6
2209,2000-09-04 19:09:48.0,1,93.97
2220,2000-08-22 17:16:54.0,1,92.36
2227,2000-07-10 02:26:50.0,1,94.66
2228,2000-02-29 11:14:01.0,1,97.42
2229,2000-05-19 14:25:09.0,1,98.93
2238,2000-08-29 14:02:49.0,1,94.25
2248,2000-04-05 15:48:41.0,1,94.71
2249,2000-12-12 13:23:26.0,1,90.56
2254,2000-10-20 00:40:47.0,1,98.34
2266,2000-05-03 19:29:28.0,1,99.83
2269,2000-12-26 11:39:17.0,1,91.55
2271,2000-10-17 11:58:07.0,1,99.45
2272,2000-08-01 17:19:11.0,1,94.35
2273,2000-12-16 20:21:41.0,1,97.51
2275,2000-03-15 17:36:38.0,1,91.42
2302,2000-11-19 17:12:46.0,1,93.25
2332,2000-02-09 15:50:52.0,1,96.86
2339,2000-11-07 02:20:22.0,1,98.26
2370,2000-03-21 01:05:08.0,1,95.2
2373,2000-07-07 11:03:24.0,1,92.47
2388,2000-04-22 06:52:59.0,1,99.55
2397,2000-06-02 08:03:59.0,1,92.88
2405,2000-01-31 02:02:51.0,1,92.48
2409,2000-05-17 05:59:58.0,1,99.72
2419,2000-01-21 21:49:49.0,1,93.43
2461,2000-10-27 20:50:08.0,1,92.06
2491,2000-05-16 07:06:01.0,1,92.42
2499,2000-02-21 00:39:56.0,1,91.41
2507,2000-04-16 13:07:21.0,1,99.16
2520,2000-04-29 12:24:09.0,1,92.27
2529,2000-09-01 18:58:12.0,1,92.5
2534,2000-02-28 00:12:41.0,1,91.72
2539,2000-10-23 06:23:56.0,1,98.49
2554,2000-07-01 01:20:35.0,1,91.53
2559,2000-04-13 09:13:20.0,1,95.77
2561,2000-04-16 00:46:37.0,1,98.77
2580,2000-01-16 09:43:53.0,1,96.3
2600,2000-11-18 04:04:07.0,1,93.2
2603,2000-05-18 01:04:27.0,1,94.37
2622,2000-12-15 20:44:19.0,1,91.9
2634,2000-06-24 20:47:56.0,1,92.68
2651,2000-02-28 22:18:20.0,1,93.06
2666,2000-06-07 17:48:27.0,1,94.93
2682,2000-08-23 10:39:44.0,1,94.21
2685,2000-09-12 02:33:55.0,1,100.0
2688,2000-06-24 13:04:02.0,1,94.2
2708,2000-01-27 14:11:01.0,1,90.8
2713,2000-09-08 13:23:06.0,1,93.54
2722,2000-03-28 21:56:53.0,1,91.7
2728,2000-07-22 16:31:49.0,1,94.74
2732,2000-04-21 10:37:29.0,1,93.2
2733,2000-09-28 19:19:45.0,1,92.67
2737,2000-04-12 12:34:27.0,1,94.14
2744,2000-10-29 14:59:24.0,1,90.35
2753,2000-09-12 12:25:52.0,1,98.44
2758,2000-02-16 21:35:02.0,1,95.64
2764,2000-11-04 16:08:14.0,1,95.28
2779,2000-02-05 23:28:23.0,1,99.73
2798,2000-07-18 11:55:38.0,1,90.13
2801,2000-09-14 19:49:03.0,1,91.2
2806,2000-01-23 17:02:06.0,1,99.0
2820,2000-01-07 09:47:30.0,1,98.4
2824,2000-03-13 23:19:57.0,1,90.66
2825,2000-12-06 19:46:52.0,1,94.84
2834,2000-08-12 01:45:51.0,1,93.71
2849,2000-07-12 07:23:33.0,1,97.57
2857,2000-10-03 23:04:16.0,1,93.63
2874,2000-04-24 16:29:40.0,1,98.38
2875,2000-12-22 14:02:31.0,1,93.27
2887,2000-12-01 12:19:12.0,1,91.26
2896,2000-01-03 07:22:09.0,1,94.96
2915,2000-03-22 14:24:52.0,1,95.73
2931,2000-06-26 05:04:01.0,1,90.03
2960,2000-07-22 19:02:52.0,1,95.62
2962,2000-12-27 22:39:07.0,1,97.17
2967,2000-10-22 07:22:28.0,1,91.82
2969,2000-10-31 15:16:31.0,1,97.67
2970,2000-05-18 18:30:43.0,1,97.02
2975,2000-04-14 04:19:36.0,1,92.13
2976,2000-09-30 23:58:05.0,1,98.89
2980,2000-04-26 02:26:01.0,1,95.5
2982,2000-09-27 04:11:24.0,1,97.83
2986,2000-09-17 06:17:28.0,1,95.66
2990,2000-08-09 14:10:50.0,1,95.35
2992,2000-07-07 18:37:34.0,1,97.18
3004,2000-11-18 16:07:44.0,1,90.09
3013,2000-06-05 18:48:24.0,1,97.7
3022,2000-07-31 23:42:27.0,1,97.28
3050,2000-02-28 10:50:02.0,1,91.09
3052,2000-12-19 23:07:27.0,1,93.29
3053,2000-10-02 19:04:09.0,1,97.88
3061,2000-10-20 15:00:18.0,1,91.23
3070,2000-10-28 21:33:30.0,1,92.96
3074,2000-03-11 04:43:18.0,1,90.28
3075,2000-12-08 05:23:13.0,1,97.9
3084,2000-08-14 04:25:25.0,1,95.9
3132,2000-09-02 13:03:16.0,1,94.99
3148,2000-11-28 23:52:33.0,1,93.54
3159,2000-11-04 22:07:24.0,1,94.2
3171,2000-12-03 23:09:55.0,1,92.59
3180,2000-09-17 11:47:51.0,1,95.26
3188,2000-05-25 16:25:52.0,1,92.37
3192,2000-09-11 15:17:11.0,1,93.42
3201,2000-07-10 06:13:47.0,1,94.53
3202,2000-02-26 14:34:48.0,1,93.89
3213,2000-01-01 17:04:56.0,1,92.29
3215,2000-07-19 23:11:09.0,1,92.63
3217,2000-08-30 20:08:47.0,1,96.29
3220,2000-07-19 01:03:19.0,1,97.65
3227,2000-11-19 12:18:16.0,1,94.31
3230,2000-06-26 19:43:23.0,1,95.37
3245,2000-07-14 11:46:46.0,1,98.28
3257,2000-07-28 04:45:23.0,1,95.78
3275,2000-12-16 05:37:28.0,1,93.88
3284,2000-11-21 13:42:03.0,1,92.13
3316,2000-06-07 05:10:37.0,1,90.13
3330,2000-06-12 20:37:14.0,1,90.98
3349,2000-04-08 14:01:44.0,1,96.6
3352,2000-11-18 20:15:39.0,1,97.99
3367,2000-02-16 17:03:06.0,1,95.85
3375,2000-11-15 13:37:39.0,1,90.94
3378,2000-06-16 13:10:40.0,1,90.64
3380,2000-10-25 20:29:59.0,1,92.27
3384,2000-06-08 10:21:54.0,1,96.48
3391,2000-05-16 20:52:57.0,1,94.29
3423,2000-10-26 06:40:18.0,1,92.1
3424,2000-02-23 03:09:21.0,1,96.43
3426,2000-01-04 06:05:37.0,1,94.55
3440,2000-09-08 17:19:21.0,1,90.04
3446,2000-04-22 07:45:58.0,1,90.29
3483,2000-10-12 00:57:01.0,1,99.83
3487,2000-05-27 11:57:25.0,1,96.09
3494,2000-10-15 09:52:21.0,1,94.09
3501,2000-02-13 00:57:06.0,1,91.48
3504,2000-07-19 00:23:01.0,1,97.06
3515,2000-10-06 10:59:09.0,1,93.58
3523,2000-08-31 12:11:54.0,1,97.03
3543,2000-12-29 05:31:35.0,1,99.83
3560,2000-10-12 21:52:12.0,1,98.89
3565,2000-04-08 02:46:31.0,1,94.21
3575,2000-03-22 10:25:40.0,1,96.39
3578,2000-10-14 18:19:31.0,1,93.92
3582,2000-06-19 02:54:06.0,1,90.75
3583,2000-02-20 23:54:13.0,1,97.55
3590,2000-04-06 09:56:09.0,1,92.21
3604,2000-10-26 03:47:15.0,1,98.3
3612,2000-05-26 09:27:35.0,1,98.25
3617,2000-01-03 02:35:49.0,1,92.17
3621,2000-02-05 02:47:35.0,1,96.9
3623,2000-09-18 08:38:31.0,1,94.77
3629,2000-10-11 19:13:08.0,1,96.51
3634,2000-07-29 16:58:34.0,1,95.53
3646,2000-03-11 00:45:45.0,1,98.33
3664,2000-07-26 15:34:56.0,1,99.34
3671,2000-11-18 23:25:50.0,1,96.3
3672,2000-02-28 18:17:08.0,1,91.53
3686,2000-02-27 23:02:11.0,1,92.59
3687,2000-02-25 23:43:06.0,1,98.88
3726,2000-06-15 06:45:21.0,1,98.56
3764,2000-07-11 23:54:40.0,1,98.15
3779,2000-12-22 18:06:23.0,1,90.67
3801,2000-09-07 12:57:13.0,1,95.86
3805,2000-12-10 11:21:16.0,1,96.55
3807,2000-06-08 15:52:55.0,1,93.08
3808,2000-05-04 21:37:27.0,1,91.8
3810,2000-08-18 11:55:42.0,1,96.35
3815,2000-09-06 20:32:21.0,1,93.57
3832,2000-09-19 09:55:47.0,1,97.92
3846,2000-07-26 23:42:12.0,1,98.83
3855,2000-09-18 12:47:02.0,1,90.18
3863,2000-03-08 16:49:14.0,1,98.84
3864,2000-05-20 22:56:26.0,1,96.5
3880,2000-06-21 03:27:02.0,1,98.89
3890,2000-04-15 23:49:50.0,1,90.18
3907,2000-02-18 00:56:06.0,1,94.96
3908,2000-05-09 03:03:03.0,1,91.94
3909,2000-07-14 16:33:26.0,1,92.19
3921,2000-07-26 17:56:11.0,1,92.88
3924,2000-05-28 13:16:39.0,1,97.41
3942,2000-08-09 20:06:01.0,1,91.08
3943,2000-09-23 19:05:37.0,1,92.19
3947,2000-07-15 22:34:21.0,1,98.77
3987,2000-04-20 22:50:45.0,1,90.15
3990,2000-11-13 00:36:58.0,1,95.7
4008,2000-12-13 02:12:15.0,1,97.68
4039,2000-09-17 16:20:24.0,1,95.27
4044,2000-02-14 05:28:52.0,1,95.12
4053,2000-05-30 04:18:12.0,1,96.38
4055,2000-05-30 12:37:30.0,1,96.11
4056,2000-07-26 15:20:35.0,1,96.04
4067,2000-03-27 00:44:52.0,1,90.7
4070,2000-04-17 17:14:55.0,1,98.48
4082,2000-12-29 23:57:07.0,1,97.07
4086,2000-09-24 00:38:16.0,1,97.88
4109,2000-06-27 17:28:18.0,1,94.51
4126,2000-09-18 03:18:51.0,1,97.04
4140,2000-12-19 16:11:57.0,1,92.1
4149,2000-04-21 11:59:36.0,1,92.35
4159,2000-01-25 03:20:10.0,1,97.18
4196,2000-01-27 23:24:04.0,1,92.73
4213,2000-10-14 07:43:52.0,1,96.18
4217,2000-08-07 13:59:07.0,1,90.44
4235,2000-09-24 05:43:11.0,1,94.92
4236,2000-07-19 18:52:01.0,1,90.23
4248,2000-07-31 23:39:54.0,1,97.26
4269,2000-01-25 10:00:25.0,1,93.34
4272,2000-10-24 12:42:02.0,1,91.11
4292,2000-11-11 11:27:17.0,1,95.53
4314,2000-05-12 16:42:07.0,1,90.28
4340,2000-12-17 09:43:05.0,1,93.13
4351,2000-07-06 10:46:44.0,1,93.56
4412,2000-07-27 06:10:25.0,1,97.62
4413,2000-03-02 23:39:14.0,1,91.99
4418,2000-09-25 23:50:42.0,1,99.64
4445,2000-01-16 17:18:13.0,1,96.67
4452,2000-12-14 13:47:21.0,1,92.55
4463,2000-10-12 15:27:16.0,1,96.17
4496,2000-12-28 02:26:08.0,1,97.43
4503,2000-07-07 18:55:59.0,1,91.18
4512,2000-01-18 19:33:16.0,1,98.98
4514,2000-10-26 09:27:50.0,1,96.31
4535,2000-01-27 01:22:52.0,1,93.95
4537,2000-07-17 14:41:33.0,1,92.35
4552,2000-07-27 16:49:16.0,1,91.18
4554,2000-11-19 13:23:26.0,1,98.12
4558,2000-03-29 21:43:02.0,1,93.63
4559,2000-12-13 03:28:58.0,1,94.6
4561,2000-02-09 20:24:30.0,1,90.08
4567,2000-11-25 02:28:12.0,1,98.73
4586,2000-11-14 15:26:42.0,1,94.08
4597,2000-06-30 08:20:34.0,1,94.36
4602,2000-06-23 16:26:39.0,1,98.86
4604,2000-05-02 01:28:23.0,1,95.76
4611,2000-06-27 13:37:16.0,1,90.79
4613,2000-12-20 00:24:02.0,1,93.71
4633,2000-08-31 16:47:53.0,1,90.71
4634,2000-07-13 13:42:35.0,1,94.34
4636,2000-06-12 21:23:56.0,1,96.24
4644,2000-09-22 17:24:27.0,1,94.02
4651,2000-01-10 14:17:13.0,1,97.66
4653,2000-01-19 06:04:22.0,1,97.14
4664,2000-03-25 03:32:20.0,1,95.63
4668,2000-03-15 16:05:25.0,1,94.18
4670,2000-12-20 20:00:37.0,1,90.53
4677,2000-04-08 05:57:05.0,1,98.21
4679,2000-07-16 14:57:41.0,1,99.59
4683,2000-08-22 06:21:19.0,1,91.85
4702,2000-10-25 19:33:13.0,1,90.24
4715,2000-12-04 13:01:22.0,1,97.11
4735,2000-11-12 03:11:16.0,1,92.58
4741,2000-09-03 13:58:38.0,1,95.59
4744,2000-09-07 14:31:03.0,1,99.73
4750,2000-07-25 05:59:24.0,1,90.74
4758,2000-07-26 19:26:20.0,1,92.98
4759,2000-12-09 13:53:15.0,1,91.67
4784,2000-08-30 02:41:28.0,1,90.84
4791,2000-06-24 06:16:03.0,1,99.95
4793,2000-04-08 09:37:57.0,1,98.24
4802,2000-05-25 03:44:16.0,1,94.89
4803,2000-07-20 11:44:11.0,1,91.28
4832,2000-04-28 17:44:57.0,1,95.81
4841,2000-08-20 22:47:10.0,1,91.65
4843,2000-12-12 12:43:26.0,1,97.44
4845,2000-12-01 01:45:26.0,1,99.5
4851,2000-03-25 12:34:59.0,1,91.23
4856,2000-08-01 13:28:44.0,1,98.97
4857,2000-03-11 17:01:53.0,1,99.89
4868,2000-05-25 07:15:59.0,1,97.22
4872,2000-03-05 02:59:36.0,1,94.9
4877,2000-05-22 21:30:24.0,1,97.21
4909,2000-09-14 03:11:08.0,1,96.58
4957,2000-03-13 08:17:47.0,1,90.6
4958,2000-12-07 12:41:55.0,1,96.0
4960,2000-06-13 15:17:16.0,1,99.64
4962,2000-11-21 18:12:05.0,1,99.43
4966,2000-01-24 09:38:04.0,1,96.83
4970,2000-03-24 13:34:32.0,1,96.45
4980,2000-08-17 10:16:11.0,1,90.97
4982,2000-12-10 01:24:37.0,1,95.35
4993,2000-11-04 20:12:57.0,1,97.76
5018,2000-11-06 13:40:59.0,1,99.38
5020,2000-04-04 01:50:27.0,1,98.38
5022,2000-06-15 06:11:09.0,1,94.09
5025,2000-03-19 23:35:31.0,1,95.85
5029,2000-11-20 14:51:50.0,1,97.43
5032,2000-08-10 04:21:48.0,1,92.03
5034,2000-04-04 08:38:54.0,1,94.1
5042,2000-10-30 23:26:09.0,1,93.87
5052,2000-08-27 23:09:03.0,1,91.99
5054,2000-01-04 06:25:07.0,1,90.92
5071,2000-05-25 05:04:35.0,1,93.26
5078,2000-07-19 07:34:06.0,1,90.55
5080,2000-10-20 16:51:13.0,1,95.39
5081,2000-05-09 20:23:41.0,1,91.66
5098,2000-07-06 20:52:57.0,1,92.62
5103,2000-06-12 13:41:53.0,1,92.97
5115,2000-11-07 20:42:47.0,1,96.2
5117,2000-01-04 04:06:09.0,1,99.27
5130,2000-12-09 18:33:23.0,1,98.22
5141,2000-09-16 11:44:05.0,1,98.97
5148,2000-11-30 10:29:55.0,1,90.99
5160,2000-07-04 07:48:12.0,1,98.62
5172,2000-11-29 02:29:23.0,1,96.85
5218,2000-07-13 06:38:32.0,1,97.55
5229,2000-12-28 08:17:37.0,1,96.56
5241,2000-05-28 17:33:43.0,1,94.82
5246,2000-02-15 11:22:33.0,1,92.29
5248,2000-06-16 05:07:08.0,1,98.15
5275,2000-07-10 06:42:26.0,1,95.37
5289,2000-05-16 15:37:40.0,1,92.43
5300,2000-07-31 12:08:50.0,1,90.94
5307,2000-05-19 04:33:23.0,1,94.84
5310,2000-05-02 07:50:00.0,1,99.56
5321,2000-04-26 05:51:02.0,1,92.41
5328,2000-03-31 07:08:06.0,1,91.99
5331,2000-08-29 04:13:37.0,1,97.6
5333,2000-02-13 09:03:24.0,1,90.58
5344,2000-10-25 12:06:49.0,1,99.16
5358,2000-10-08 19:39:30.0,1,91.76
5370,2000-03-20 02:13:59.0,1,98.18
5376,2000-12-11 20:14:27.0,1,97.24
5399,2000-05-06 07:46:58.0,1,91.67
5400,2000-07-18 05:47:17.0,1,97.85
5403,2000-08-07 21:44:50.0,1,95.45
5404,2000-12-18 08:56:18.0,1,96.3
5419,2000-01-07 23:12:45.0,1,99.38
5446,2000-11-24 21:23:13.0,1,96.9
5451,2000-12-20 04:20:51.0,1,91.41
5458,2000-11-18 04:05:11.0,1,98.87
5481,2000-12-29 15:47:37.0,1,98.22
5486,2000-03-16 09:02:50.0,1,96.87
5493,2000-03-30 23:34:51.0,1,92.4
5522,2000-10-12 08:09:19.0,1,96.5
5524,2000-01-31 11:54:16.0,1,90.33
5531,2000-10-14 04:36:50.0,1,97.29
5538,2000-07-21 20:03:58.0,1,95.92
5540,2000-06-13 06:06:16.0,1,94.74
5546,2000-08-12 09:37:46.0,1,97.59
5548,2000-02-20 02:02:52.0,1,93.99
5557,2000-08-02 18:11:15.0,1,97.44
5560,2000-02-12 06:57:01.0,1,97.54
5562,2000-01-09 20:50:27.0,1,95.28
5580,2000-04-30 12:17:14.0,1,96.27
5583,2000-05-26 20:51:48.0,1,95.61
5593,2000-12-03 14:01:32.0,1,94.67
5594,2000-12-16 03:24:51.0,1,95.58
5600,2000-12-04 09:16:04.0,1,94.99
5601,2000-12-19 13:52:50.0,1,99.33
5606,2000-05-30 15:20:41.0,1,96.48
5612,2000-05-28 01:03:39.0,1,99.14
5614,2000-06-04 00:40:01.0,1,93.5
5618,2000-01-16 08:29:07.0,1,91.95
5639,2000-11-16 19:42:32.0,1,91.48
5640,2000-12-08 06:06:26.0,1,94.34
